StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);GenericCounter1(P);GenericCounter1(C);GenericCounter2(P);GenericCounter2(C);GenericCounter3(P);GenericCounter3(C);GenericCounter4(P);GenericCounter4(C);GenericCounter5(P);GenericCounter5(C);
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:51:36:205	1372494096.205500;2013-06-29	13:52:36:205	1372494156.205500;00:01:00;27:18:00;25;25;25;0;0;1500;2457009;2457009;902;1498;2456096;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:075;00:00:36:056;00:00:00:162;00:00:36:050;00:00:36:075;00:00:36:056;00:00:00:162;00:00:36:050;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:52:36:205	1372494156.205500;2013-06-29	13:53:36:205	1372494216.205500;00:01:00;27:19:00;25;25;25;0;0;1500;2458509;2458509;901;1501;2457597;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:065;00:00:36:056;00:00:00:168;00:00:36:028;00:00:36:065;00:00:36:056;00:00:00:168;00:00:36:028;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:53:36:205	1372494216.205500;2013-06-29	13:54:36:205	1372494276.205500;00:01:00;27:20:00;25;25;25;0;0;1500;2460009;2460009;903;1498;2459095;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:059;00:00:36:056;00:00:00:159;00:00:36:049;00:00:36:059;00:00:36:056;00:00:00:159;00:00:36:048;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:54:36:205	1372494276.205500;2013-06-29	13:55:36:205	1372494336.205500;00:01:00;27:21:00;25;25;25;0;0;1500;2461509;2461509;897;1506;2460601;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:035;00:00:36:056;00:00:00:153;00:00:36:027;00:00:36:035;00:00:36:056;00:00:00:153;00:00:36:026;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:55:36:205	1372494336.205500;2013-06-29	13:56:36:205	1372494396.205500;00:01:00;27:22:00;25;25;25;0;0;1500;2463009;2463009;903;1494;2462095;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:062;00:00:36:056;00:00:00:155;00:00:36:047;00:00:36:062;00:00:36:056;00:00:00:155;00:00:36:047;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:56:36:205	1372494396.205500;2013-06-29	13:57:36:205	1372494456.205500;00:01:00;27:23:00;25;25;25;0;0;1500;2464509;2464509;902;1501;2463596;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:072;00:00:36:056;00:00:00:152;00:00:36:025;00:00:36:072;00:00:36:056;00:00:00:152;00:00:36:025;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:57:36:205	1372494456.205500;2013-06-29	13:58:36:205	1372494516.205500;00:01:00;27:24:00;25;25;25;0;0;1500;2466009;2466009;901;1501;2465097;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:062;00:00:36:056;00:00:00:158;00:00:36:045;00:00:36:062;00:00:36:056;00:00:00:158;00:00:36:045;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:58:36:205	1372494516.205500;2013-06-29	13:59:36:205	1372494576.205500;00:01:00;27:25:00;25;25;25;0;0;1500;2467509;2467509;906;1495;2466592;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:061;00:00:36:056;00:00:00:155;00:00:36:023;00:00:36:061;00:00:36:056;00:00:00:155;00:00:36:023;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	13:59:36:205	1372494576.205500;2013-06-29	14:00:36:205	1372494636.205500;00:01:00;27:26:00;25;25;25;0;0;1500;2469009;2469009;905;1501;2468093;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:047;00:00:36:056;00:00:00:147;00:00:36:043;00:00:36:047;00:00:36:056;00:00:00:147;00:00:36:043;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:00:36:205	1372494636.205500;2013-06-29	14:01:36:205	1372494696.205500;00:01:00;27:27:00;25;25;25;0;0;1500;2470509;2470509;904;1501;2469594;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:057;00:00:36:056;00:00:00:160;00:00:36:022;00:00:36:057;00:00:36:056;00:00:00:160;00:00:36:021;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:01:36:205	1372494696.205500;2013-06-29	14:02:36:205	1372494756.205500;00:01:00;27:28:00;25;25;25;0;0;1500;2472009;2472009;905;1499;2471093;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:065;00:00:36:056;00:00:00:164;00:00:36:042;00:00:36:065;00:00:36:056;00:00:00:164;00:00:36:041;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:02:36:205	1372494756.205500;2013-06-29	14:03:36:205	1372494816.205500;00:01:00;27:29:00;25;25;25;0;0;1500;2473509;2473509;901;1504;2472597;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:069;00:00:36:056;00:00:00:161;00:00:36:020;00:00:36:069;00:00:36:056;00:00:00:161;00:00:36:020;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:03:36:205	1372494816.205500;2013-06-29	14:04:36:205	1372494876.205500;00:01:00;27:30:00;25;25;25;0;0;1500;2475009;2475009;904;1497;2474094;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:066;00:00:36:056;00:00:00:157;00:00:36:040;00:00:36:066;00:00:36:056;00:00:00:157;00:00:36:040;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:04:36:205	1372494876.205500;2013-06-29	14:05:36:205	1372494936.205500;00:01:00;27:31:00;25;25;25;0;0;1500;2476509;2476509;908;1496;2475590;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:051;00:00:36:056;00:00:00:156;00:00:36:018;00:00:36:051;00:00:36:056;00:00:00:156;00:00:36:018;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:05:36:205	1372494936.205500;2013-06-29	14:06:36:205	1372494996.205500;00:01:00;27:32:00;25;25;25;0;0;1500;2478009;2478009;900;1508;2477098;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:035;00:00:36:056;00:00:00:153;00:00:36:038;00:00:36:035;00:00:36:056;00:00:00:153;00:00:36:038;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:06:36:205	1372494996.205500;2013-06-29	14:07:36:205	1372495056.205500;00:01:00;27:33:00;25;25;25;0;0;1500;2479509;2479509;901;1499;2478597;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:068;00:00:36:056;00:00:00:153;00:00:36:016;00:00:36:068;00:00:36:056;00:00:00:153;00:00:36:016;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:07:36:205	1372495056.205500;2013-06-29	14:08:36:205	1372495116.205500;00:01:00;27:34:00;25;25;25;0;0;1500;2481009;2481009;903;1498;2480095;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:069;00:00:36:056;00:00:00:163;00:00:36:036;00:00:36:069;00:00:36:056;00:00:00:163;00:00:36:036;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:08:36:205	1372495116.205500;2013-06-29	14:09:36:205	1372495176.205500;00:01:00;27:35:00;25;25;25;0;0;1500;2482509;2482509;901;1502;2481597;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:055;00:00:36:056;00:00:00:149;00:00:36:056;00:00:36:055;00:00:36:056;00:00:00:149;00:00:36:055;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:09:36:205	1372495176.205500;2013-06-29	14:10:36:205	1372495236.205500;00:01:00;27:36:00;25;25;25;0;0;1500;2484009;2484009;900;1501;2483098;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:043;00:00:36:056;00:00:00:161;00:00:36:034;00:00:36:043;00:00:36:056;00:00:00:161;00:00:36:034;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:10:36:205	1372495236.205500;2013-06-29	14:11:36:205	1372495296.205500;00:01:00;27:37:00;25;25;25;0;0;1500;2485509;2485509;902;1498;2484596;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:082;00:00:36:056;00:00:00:158;00:00:36:054;00:00:36:082;00:00:36:056;00:00:00:158;00:00:36:053;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:11:36:205	1372495296.205500;2013-06-29	14:12:36:205	1372495356.205500;00:01:00;27:38:00;25;25;25;0;0;1500;2487009;2487009;902;1500;2486096;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:048;00:00:36:056;00:00:00:150;00:00:36:032;00:00:36:048;00:00:36:056;00:00:00:150;00:00:36:032;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:12:36:205	1372495356.205500;2013-06-29	14:13:36:205	1372495416.205500;00:01:00;27:39:00;25;25;25;0;0;1500;2488509;2488509;902;1500;2487596;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:059;00:00:36:056;00:00:00:160;00:00:36:051;00:00:36:059;00:00:36:056;00:00:00:160;00:00:36:051;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:13:36:205	1372495416.205500;2013-06-29	14:14:36:205	1372495476.205500;00:01:00;27:40:00;25;25;25;0;0;1500;2490009;2490009;900;1502;2489098;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:047;00:00:36:056;00:00:00:157;00:00:36:030;00:00:36:047;00:00:36:056;00:00:00:157;00:00:36:030;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:14:36:205	1372495476.205500;2013-06-29	14:15:36:205	1372495536.205500;00:01:00;27:41:00;25;25;25;0;0;1500;2491509;2491509;901;1499;2490597;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:054;00:00:36:056;00:00:00:157;00:00:36:049;00:00:36:054;00:00:36:056;00:00:00:157;00:00:36:049;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:15:36:205	1372495536.205500;2013-06-29	14:16:36:205	1372495596.205500;00:01:00;27:42:00;25;25;25;0;0;1500;2493009;2493009;897;1504;2492101;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:067;00:00:36:056;00:00:00:174;00:00:36:027;00:00:36:067;00:00:36:056;00:00:00:174;00:00:36:027;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:16:36:205	1372495596.205500;2013-06-29	14:17:36:205	1372495656.205500;00:01:00;27:43:00;25;25;25;0;0;1500;2494509;2494509;902;1495;2493596;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:030;00:00:36:056;00:00:00:155;00:00:36:047;00:00:36:030;00:00:36:056;00:00:00:155;00:00:36:047;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:17:36:205	1372495656.205500;2013-06-29	14:18:36:205	1372495716.205500;00:01:00;27:44:00;25;25;25;0;0;1500;2496009;2496009;902;1500;2495096;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:043;00:00:36:056;00:00:00:149;00:00:36:025;00:00:36:043;00:00:36:056;00:00:00:149;00:00:36:025;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:18:36:205	1372495716.205500;2013-06-29	14:19:36:205	1372495776.205500;00:01:00;27:45:00;25;25;25;0;0;1500;2497509;2497509;903;1499;2496595;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:047;00:00:36:056;00:00:00:152;00:00:36:045;00:00:36:047;00:00:36:056;00:00:00:152;00:00:36:045;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:19:36:205	1372495776.205500;2013-06-29	14:20:36:205	1372495836.205500;00:01:00;27:46:00;25;25;25;0;0;1500;2499009;2499009;903;1500;2498095;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:063;00:00:36:056;00:00:00:158;00:00:36:023;00:00:36:063;00:00:36:056;00:00:00:158;00:00:36:023;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:20:36:205	1372495836.205500;2013-06-29	14:21:36:205	1372495896.205500;00:01:00;27:47:00;25;25;25;0;0;1500;2500509;2500509;902;1501;2499596;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:046;00:00:36:056;00:00:00:156;00:00:36:043;00:00:36:046;00:00:36:056;00:00:00:156;00:00:36:042;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:21:36:205	1372495896.205500;2013-06-29	14:22:36:205	1372495956.205500;00:01:00;27:48:00;25;25;25;0;0;1500;2502009;2502009;906;1496;2501092;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:063;00:00:36:056;00:00:00:161;00:00:36:021;00:00:36:063;00:00:36:056;00:00:00:161;00:00:36:021;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:22:36:205	1372495956.205500;2013-06-29	14:23:36:205	1372496016.205500;00:01:00;27:49:00;25;25;25;0;0;1500;2503509;2503509;900;1506;2502598;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:044;00:00:36:056;00:00:00:151;00:00:36:040;00:00:36:044;00:00:36:056;00:00:00:151;00:00:36:040;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:23:36:205	1372496016.205500;2013-06-29	14:24:36:205	1372496076.205500;00:01:00;27:50:00;25;25;25;0;0;1500;2505009;2505009;899;1501;2504099;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:024;00:00:36:056;00:00:00:157;00:00:36:019;00:00:36:024;00:00:36:056;00:00:00:157;00:00:36:018;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:24:36:205	1372496076.205500;2013-06-29	14:25:36:205	1372496136.205500;00:01:00;27:51:00;25;25;25;0;0;1500;2506509;2506509;899;1500;2505599;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:052;00:00:36:056;00:00:00:149;00:00:36:038;00:00:36:052;00:00:36:056;00:00:00:149;00:00:36:038;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:25:36:205	1372496136.205500;2013-06-29	14:26:36:205	1372496196.205500;00:01:00;27:52:00;25;25;25;0;0;1500;2508009;2508009;901;1498;2507097;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:054;00:00:36:056;00:00:00:148;00:00:36:016;00:00:36:054;00:00:36:056;00:00:00:148;00:00:36:016;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:26:36:205	1372496196.205500;2013-06-29	14:27:36:205	1372496256.205500;00:01:00;27:53:00;25;25;25;0;0;1500;2509509;2509509;900;1501;2508598;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:070;00:00:36:056;00:00:00:158;00:00:36:035;00:00:36:070;00:00:36:056;00:00:00:158;00:00:36:035;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:27:36:205	1372496256.205500;2013-06-29	14:28:36:205	1372496316.205500;00:01:00;27:54:00;25;25;25;0;0;1500;2511009;2511009;903;1497;2510095;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:037;00:00:36:056;00:00:00:149;00:00:36:055;00:00:36:037;00:00:36:056;00:00:00:149;00:00:36:054;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:28:36:205	1372496316.205500;2013-06-29	14:29:36:205	1372496376.205500;00:01:00;27:55:00;25;25;25;0;0;1500;2512509;2512509;904;1499;2511594;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:065;00:00:36:056;00:00:00:157;00:00:36:033;00:00:36:065;00:00:36:056;00:00:00:157;00:00:36:033;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:29:36:205	1372496376.205500;2013-06-29	14:30:36:205	1372496436.205500;00:01:00;27:56:00;25;25;25;0;0;1500;2514009;2514009;901;1503;2513097;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:074;00:00:36:056;00:00:00:156;00:00:36:052;00:00:36:074;00:00:36:056;00:00:00:156;00:00:36:052;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:30:36:205	1372496436.205500;2013-06-29	14:31:36:205	1372496496.205500;00:01:00;27:57:00;25;25;25;0;0;1500;2515509;2515509;900;1501;2514598;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:071;00:00:36:056;00:00:00:158;00:00:36:031;00:00:36:071;00:00:36:056;00:00:00:158;00:00:36:030;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:31:36:205	1372496496.205500;2013-06-29	14:32:36:205	1372496556.205500;00:01:00;27:58:00;25;25;25;0;0;1500;2517009;2517009;902;1498;2516096;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:061;00:00:36:056;00:00:00:160;00:00:36:049;00:00:36:061;00:00:36:056;00:00:00:160;00:00:36:049;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:32:36:205	1372496556.205500;2013-06-29	14:33:36:205	1372496616.205500;00:01:00;27:59:00;25;25;25;0;0;1500;2518509;2518509;899;1503;2517599;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:055;00:00:36:056;00:00:00:152;00:00:36:028;00:00:36:055;00:00:36:056;00:00:00:152;00:00:36:028;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:33:36:205	1372496616.205500;2013-06-29	14:34:36:205	1372496676.205500;00:01:00;28:00:00;25;25;25;0;0;1500;2520009;2520009;900;1499;2519098;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:062;00:00:36:056;00:00:00:142;00:00:36:047;00:00:36:062;00:00:36:056;00:00:00:142;00:00:36:047;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:34:36:205	1372496676.205500;2013-06-29	14:35:36:205	1372496736.205500;00:01:00;28:01:00;25;24.9833;25;0;0;1499;2521508;2521508;897;1502;2520600;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:053;00:00:36:056;00:00:00:158;00:00:36:025;00:00:36:053;00:00:36:056;00:00:00:158;00:00:36:025;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:35:36:205	1372496736.205500;2013-06-29	14:36:36:205	1372496796.205500;00:01:00;28:02:00;25;25.0167;25;0;0;1501;2523009;2523009;900;1498;2522098;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:035;00:00:36:056;00:00:00:150;00:00:36:044;00:00:36:035;00:00:36:056;00:00:00:150;00:00:36:044;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:36:36:205	1372496796.205500;2013-06-29	14:37:36:205	1372496856.205500;00:01:00;28:03:00;25;25;25;0;0;1500;2524509;2524509;900;1500;2523598;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:006;00:00:36:056;00:00:00:140;00:00:36:023;00:00:36:006;00:00:36:056;00:00:00:140;00:00:36:023;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:37:36:205	1372496856.205500;2013-06-29	14:38:36:205	1372496916.205500;00:01:00;28:04:00;25;25;25;0;0;1500;2526009;2526009;902;1498;2525096;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:040;00:00:36:056;00:00:00:147;00:00:36:042;00:00:36:040;00:00:36:056;00:00:00:147;00:00:36:041;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:38:36:205	1372496916.205500;2013-06-29	14:39:36:205	1372496976.205500;00:01:00;28:05:00;25;25;25;0;0;1500;2527509;2527509;901;1501;2526597;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:053;00:00:36:056;00:00:00:152;00:00:36:020;00:00:36:053;00:00:36:056;00:00:00:152;00:00:36:020;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:39:36:205	1372496976.205500;2013-06-29	14:40:36:205	1372497036.205500;00:01:00;28:06:00;25;25;25;0;0;1500;2529009;2529009;902;1499;2528096;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:052;00:00:36:056;00:00:00:154;00:00:36:039;00:00:36:052;00:00:36:056;00:00:00:154;00:00:36:039;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-29	14:40:36:205	1372497036.205500;2013-06-29	14:41:36:211	1372497096.211500;00:01:00;28:07:00;25;24.9975;25;0;0;1500;2530509;2530509;898;1504;2529600;0;11;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;285;0;0;00:00:36:047;00:00:36:056;00:00:00:144;00:00:36:017;00:00:36:047;00:00:36:056;00:00:00:144;00:00:36:017;0;0;0;0;0;0;0;0;0;0;
